Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A4U1FNM8	A0A4U1FNM8_MONMO	TPRN EI555_013243	Taperin	Monodon monoceros (Narwhal) (Ceratodon monodon)	751	unreviewed	1.0					RWIC01000047;	ENSMMNT00015030779.1;				IPR025903;IPR025907;IPR026671;IPR033359;	
A0A4U1FRF0	A0A4U1FRF0_MONMO	EI555_018254	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	173	unreviewed	1.0					RWIC01000025;					IPR030264;	
A0A4V5P8K6	A0A4V5P8K6_MONMO	EI555_002301	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	2123	unreviewed	1.0					RWIC01000671;					IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A4V5PB49	A0A4V5PB49_MONMO	EI555_018240	GST N-terminal domain-containing protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	152	unreviewed	1.0					RWIC01000025;					IPR002946;IPR030264;IPR004045;IPR036249;	
A0A4V6WNU3	A0A4V6WNU3_MONMO	EI555_008083	Glutaredoxin domain-containing protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	195	unreviewed	1.0					RWIC01002112;					IPR002109;IPR042797;IPR036249;	
A0A643BT81	A0A643BT81_BALPH	E2I00_003320	Phostensin domain-containing protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	288	unreviewed	1.0					SGJD01004985;					IPR025907;IPR026671;IPR033359;	
A0A643BXD3	A0A643BXD3_BALPH	E2I00_017632	Glutaredoxin domain-containing protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	122	unreviewed	1.0					SGJD01003657;					IPR002109;IPR042797;IPR036249;	
A0A643BYJ9	A0A643BYJ9_BALPH	E2I00_008267	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	172	unreviewed	1.0					SGJD01003503;					IPR033023;IPR036410;	
A0A643BZ05	A0A643BZ05_BALPH	E2I00_003730	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	1240	unreviewed	1.0					SGJD01003285;					IPR002126;IPR015919;IPR020894;IPR033030;	
A0A643BZP0	A0A643BZP0_BALPH	E2I00_003729	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	1485	unreviewed	1.0					SGJD01003285;					IPR002126;IPR015919;IPR020894;IPR033030;	
A0A643C056	A0A643C056_BALPH	E2I00_004092	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	232	unreviewed	1.0					SGJD01003071;					IPR026748;	
A0A643CCA6	A0A643CCA6_BALPH	E2I00_004484	GST N-terminal domain-containing protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	114	unreviewed	1.0					SGJD01001870;					IPR002946;IPR030264;IPR004045;IPR036249;	
A0A643CDG9	A0A643CDG9_BALPH	E2I00_004483	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	176	unreviewed	1.0					SGJD01001870;					IPR030264;	
A0A6A1Q183	A0A6A1Q183_BALPH	E2I00_015405	PDZ domain-containing protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	419	unreviewed	1.0					SGJD01001077;					IPR030237;IPR001478;IPR036034;	
A0A6A1Q375	A0A6A1Q375_BALPH	E2I00_015403	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	359	unreviewed	1.0					SGJD01001077;					IPR030237;IPR001478;IPR036034;	
A0A6A1Q919	A0A6A1Q919_BALPH	E2I00_000360	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	2157	unreviewed	1.0					SGJD01000764;					IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A6A1QA66	A0A6A1QA66_BALPH	E2I00_000336	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	144	unreviewed	1.0					SGJD01000754;					IPR028224;	
A0A6A1QKL3	A0A6A1QKL3_BALPH	E2I00_018141	Uncharacterized protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	234	unreviewed	1.0					SGJD01000135;					IPR026748;	
A0A6J3RI40	A0A6J3RI40_TURTR	WHRN	whirlin isoform X3	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	907	unreviewed	1.0			XP_033714345.1;							IPR001478;IPR036034;IPR033028;	
A0A6J3RIP3	A0A6J3RIP3_TURTR	WHRN	whirlin isoform X2	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	908	unreviewed	1.0			XP_033714344.1;							IPR001478;IPR036034;IPR033028;	
A0A6J3RJX5	A0A6J3RJX5_TURTR	WHRN	whirlin isoform X1	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	919	unreviewed	1.0			XP_033714343.1;							IPR001478;IPR036034;IPR033028;	
A0A6J3RL03	A0A6J3RL03_TURTR	TPRN	taperin	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	751	unreviewed	1.0			XP_033715049.1;							IPR025903;IPR025907;IPR026671;IPR033359;	
A0A6J3RNA5	A0A6J3RNA5_TURTR	OTOS	otospiralin	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	89	unreviewed	1.0			XP_033716251.1;							IPR028224;	
A0A6J3RT06	A0A6J3RT06_TURTR	TECTA	alpha-tectorin isoform X2	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	1812	unreviewed	1.0			XP_033717781.1;							IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;	
A0A6J3RT93	A0A6J3RT93_TURTR	TECTA	alpha-tectorin isoform X3	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	1752	unreviewed	1.0			XP_033717782.1;							IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;	
A0A6J3RTF0	A0A6J3RTF0_TURTR	TECTA	alpha-tectorin isoform X1	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	2150	unreviewed	1.0			XP_033717780.1;							IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A6J3RVE1	A0A6J3RVE1_TURTR	USH1C	harmonin	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	551	unreviewed	1.0			XP_033718493.1;							IPR030237;IPR001478;IPR036034;	
A0A6J3RY70	A0A6J3RY70_TURTR	LOC109552497	chloride intracellular channel protein 5-like	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	276	unreviewed	1.0			XP_033719547.1;							IPR030264;	
A0A7F8K5Z0	A0A7F8K5Z0_DELLE	GRXCR1	glutaredoxin domain-containing cysteine-rich protein 1	Delphinapterus leucas (Beluga whale)	253	unreviewed	1.0			XP_030615980.1;	dle:111170215;						IPR002109;IPR042797;IPR036249;	
A0A7F8KAQ5	A0A7F8KAQ5_DELLE	USH1C	harmonin isoform X2	Delphinapterus leucas (Beluga whale)	565	unreviewed	1.0			XP_030618534.1;							IPR030237;IPR001478;IPR036034;	
A0A7F8KE74	A0A7F8KE74_DELLE	OTOG	otogelin isoform X6	Delphinapterus leucas (Beluga whale)	2712	unreviewed	1.0			XP_030618533.1;							IPR036195;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A7F8KG92	A0A7F8KG92_DELLE	OTOGL	otogelin-like protein isoform X2	Delphinapterus leucas (Beluga whale)	2299	unreviewed	1.0			XP_030618872.1;							IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A7F8KIP6	A0A7F8KIP6_DELLE	TECTA	alpha-tectorin isoform X7	Delphinapterus leucas (Beluga whale)	1945	unreviewed	1.0			XP_030620393.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A7F8KJG4	A0A7F8KJG4_DELLE	TECTA	alpha-tectorin isoform X3	Delphinapterus leucas (Beluga whale)	2131	unreviewed	1.0			XP_030620392.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A8B8XD44	A0A8B8XD44_BALMU	CLRN1	clarin-1 isoform X1	Balaenoptera musculus (Blue whale)	246	unreviewed	1.0			XP_036707494.1;							IPR026748;	
A0A8B8XFP9	A0A8B8XFP9_BALMU	GRXCR1	Glutaredoxin and cysteine rich domain containing 1 (glutaredoxin domain-containing cysteine-rich protein 1)	Balaenoptera musculus (Blue whale)	290	unreviewed	1.0			XP_036708532.1;			ENSBMST00010006144.1;				IPR002109;IPR042797;IPR036249;	
A0A8B8XPK9	A0A8B8XPK9_BALMU	TPRN	Taperin	Balaenoptera musculus (Blue whale)	748	unreviewed	1.0			XP_036711411.1;			ENSBMST00010005632.1;				IPR025903;IPR025907;IPR026671;IPR033359;	
A0A8B8XS44	A0A8B8XS44_BALMU	WHRN	whirlin isoform X1	Balaenoptera musculus (Blue whale)	919	unreviewed	1.0			XP_036712702.1;							IPR001478;IPR036034;IPR033028;	
A0A8B8XS48	A0A8B8XS48_BALMU	WHRN	whirlin isoform X2	Balaenoptera musculus (Blue whale)	918	unreviewed	1.0			XP_036712703.1;							IPR001478;IPR036034;IPR033028;	
A0A8B8XZK8	A0A8B8XZK8_BALMU	OTOS	Otospiralin	Balaenoptera musculus (Blue whale)	89	unreviewed	1.0			XP_036714971.1;			ENSBMST00010004604.1;				IPR028224;	
A0A8B8XZN9	A0A8B8XZN9_BALMU	WHRN	whirlin isoform X4	Balaenoptera musculus (Blue whale)	907	unreviewed	1.0			XP_036712705.1;							IPR001478;IPR036034;IPR033028;	
A0A8B8Y7W0	A0A8B8Y7W0_BALMU	USH1C	harmonin isoform X2	Balaenoptera musculus (Blue whale)	890	unreviewed	1.0			XP_036718393.1;							IPR030237;IPR001478;IPR036034;	
A0A8B8YAS6	A0A8B8YAS6_BALMU	LOC118899230	alpha-tectorin isoform X1	Balaenoptera musculus (Blue whale)	2469	unreviewed	1.0			XP_036716500.1;							IPR000742;IPR032675;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A8B8YM68	A0A8B8YM68_BALMU	OTOGL	Otogelin like (otogelin-like protein isoform X2)	Balaenoptera musculus (Blue whale)	2308	unreviewed	1.0			XP_036722391.1;			ENSBMST00010032429.1;				IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A8B8YX95	A0A8B8YX95_BALMU	DCDC2	doublecortin domain-containing protein 2	Balaenoptera musculus (Blue whale)	473	unreviewed	1.0			XP_036726489.1;							IPR033036;IPR003533;IPR036572;	
A0A8B8Z1R3	A0A8B8Z1R3_BALMU	LOC118904221	chloride intracellular channel protein 5-like	Balaenoptera musculus (Blue whale)	201	unreviewed	1.0			XP_036726035.1;							IPR030264;	
A0A8C0C6A1	A0A8C0C6A1_BALMU	CLRN1	Clarin 1 (clarin-1 isoform X2)	Balaenoptera musculus (Blue whale)	232	unreviewed	1.0			XP_036707495.1;			ENSBMST00010001769.1;				IPR026748;	
A0A8C0C6T1	A0A8C0C6T1_BALMU	CLRN1	Clarin 1	Balaenoptera musculus (Blue whale)	245	unreviewed	1.0						ENSBMST00010001761.1;				IPR026748;	
A0A8C0CEH5	A0A8C0CEH5_BALMU	CLRN2	Clarin-2	Balaenoptera musculus (Blue whale)	232	unreviewed	1.0			XP_036707930.1;			ENSBMST00010005486.1;				IPR026748;	
A0A8C0CFK2	A0A8C0CFK2_BALMU	GRXCR2	Glutaredoxin and cysteine rich domain containing 2 (glutaredoxin domain-containing cysteine-rich protein 2)	Balaenoptera musculus (Blue whale)	246	unreviewed	1.0			XP_036701287.1;			ENSBMST00010005610.1;				IPR033023;IPR036410;	
A0A8C0CN20	A0A8C0CN20_BALMU	WHRN	Whirlin (whirlin isoform X3)	Balaenoptera musculus (Blue whale)	908	unreviewed	1.0			XP_036712704.1;			ENSBMST00010009586.1;				IPR001478;IPR036034;IPR033028;	
A0A8C0D8U3	A0A8C0D8U3_BALMU	USH1C	USH1 protein network component harmonin (harmonin isoform X1)	Balaenoptera musculus (Blue whale)	551	unreviewed	1.0			XP_036718391.1;			ENSBMST00010019273.1;				IPR030237;IPR001478;IPR036034;	
A0A8C0DD52	A0A8C0DD52_BALMU	USH1C	USH1 protein network component harmonin	Balaenoptera musculus (Blue whale)	897	unreviewed	1.0						ENSBMST00010019255.1;				IPR030237;IPR001478;IPR036034;	
A0A8C0DD64	A0A8C0DD64_BALMU	USH1C	USH1 protein network component harmonin	Balaenoptera musculus (Blue whale)	532	unreviewed	1.0						ENSBMST00010019283.1;				IPR030237;IPR001478;IPR036034;	
A0A8C0DFL3	A0A8C0DFL3_BALMU	CLRN3	Clarin-3	Balaenoptera musculus (Blue whale)	229	unreviewed	1.0			XP_036683736.1;			ENSBMST00010020435.1;				IPR026748;	
A0A8C0DSY7	A0A8C0DSY7_BALMU		Uncharacterized protein	Balaenoptera musculus (Blue whale)	783	unreviewed	1.0						ENSBMST00010027971.1;				IPR019749;IPR035963;IPR019748;IPR000299;IPR035487;IPR000857;IPR038185;IPR011993;IPR036028;IPR001452;	
A0A8C0DTP6	A0A8C0DTP6_BALMU		Uncharacterized protein	Balaenoptera musculus (Blue whale)	706	unreviewed	1.0						ENSBMST00010027996.1;				IPR035963;IPR019748;IPR035487;IPR000857;IPR038185;IPR011993;IPR036028;IPR001452;	
A0A8C0E1P7	A0A8C0E1P7_BALMU	OTOGL	Otogelin like (otogelin-like protein isoform X1)	Balaenoptera musculus (Blue whale)	2353	unreviewed	1.0			XP_036722390.1;			ENSBMST00010032422.1;				IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A8C0HYE5	A0A8C0HYE5_BALMU	DCDC2	Doublecortin domain containing 2	Balaenoptera musculus (Blue whale)	475	unreviewed	1.0						ENSBMST00010014361.1;				IPR033036;IPR003533;IPR036572;	
A0A8C6ARI6	A0A8C6ARI6_MONMO	CLRN1	Clarin 1	Monodon monoceros (Narwhal) (Ceratodon monodon)	245	unreviewed	1.0						ENSMMNT00015005455.1;				IPR026748;	
A0A8C6ATT4	A0A8C6ATT4_MONMO	CLRN1	Clarin 1	Monodon monoceros (Narwhal) (Ceratodon monodon)	232	unreviewed	1.0						ENSMMNT00015005464.1;				IPR026748;	
A0A8C6AZE6	A0A8C6AZE6_MONMO	GRXCR1	Glutaredoxin and cysteine rich domain containing 1	Monodon monoceros (Narwhal) (Ceratodon monodon)	290	unreviewed	1.0						ENSMMNT00015008756.1;				IPR002109;IPR042797;IPR036249;	
A0A8C6B364	A0A8C6B364_MONMO	OTOS	Otospiralin	Monodon monoceros (Narwhal) (Ceratodon monodon)	89	unreviewed	1.0						ENSMMNT00015011036.1;				IPR028224;	
A0A8C6C1Z4	A0A8C6C1Z4_MONMO		Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	715	unreviewed	1.0						ENSMMNT00015026907.1;				IPR035963;IPR019748;IPR035487;IPR000857;IPR038185;IPR011993;IPR036028;IPR001452;	
A0A8C6C4G9	A0A8C6C4G9_MONMO	OTOGL	Otogelin like	Monodon monoceros (Narwhal) (Ceratodon monodon)	2305	unreviewed	1.0						ENSMMNT00015028879.1;				IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A8C6C6Z3	A0A8C6C6Z3_MONMO	CLIC5	Chloride intracellular channel 5	Monodon monoceros (Narwhal) (Ceratodon monodon)	202	unreviewed	1.0						ENSMMNT00015026499.1;				IPR002946;IPR030264;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C6CBV6	A0A8C6CBV6_MONMO	USH1C	USH1 protein network component harmonin	Monodon monoceros (Narwhal) (Ceratodon monodon)	532	unreviewed	1.0						ENSMMNT00015032430.1;				IPR030237;IPR001478;IPR036034;	
A0A8C6CD35	A0A8C6CD35_MONMO	OTOGL	Otogelin like	Monodon monoceros (Narwhal) (Ceratodon monodon)	2350	unreviewed	1.0						ENSMMNT00015028828.1;				IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A8C6CDP7	A0A8C6CDP7_MONMO	WHRN	Whirlin	Monodon monoceros (Narwhal) (Ceratodon monodon)	909	unreviewed	1.0						ENSMMNT00015032165.1;				IPR001478;IPR036034;IPR033028;	
A0A8C6F786	A0A8C6F786_MONMO	DCDC2	Doublecortin domain containing 2	Monodon monoceros (Narwhal) (Ceratodon monodon)	473	unreviewed	1.0						ENSMMNT00015016040.1;				IPR033036;IPR003533;IPR036572;	
A0A8C6F9C7	A0A8C6F9C7_MONMO	CLRN3	Clarin 3	Monodon monoceros (Narwhal) (Ceratodon monodon)	229	unreviewed	1.0						ENSMMNT00015021008.1;				IPR026748;	
A0A8C6FBW4	A0A8C6FBW4_MONMO		Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	793	unreviewed	1.0						ENSMMNT00015026881.1;				IPR019749;IPR035963;IPR019748;IPR000299;IPR035487;IPR000857;IPR038185;IPR011993;IPR036028;IPR001452;	
A0A8C6FD89	A0A8C6FD89_MONMO	TECTA	Tectorin alpha	Monodon monoceros (Narwhal) (Ceratodon monodon)	2155	unreviewed	1.0						ENSMMNT00015030002.1;				IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A8C6FDY5	A0A8C6FDY5_MONMO	USH1C	USH1 protein network component harmonin	Monodon monoceros (Narwhal) (Ceratodon monodon)	551	unreviewed	1.0						ENSMMNT00015032425.1;				IPR030237;IPR001478;IPR036034;	
A0A8C9B1X4	A0A8C9B1X4_PHOSS	OTOS	Otospiralin	Phocoena sinus (Vaquita)	89	unreviewed	1.0						ENSPSNT00000002421.1;				IPR028224;	
A0A8C9B706	A0A8C9B706_PHOSS		Uncharacterized protein	Phocoena sinus (Vaquita)	111	unreviewed	1.0						ENSPSNT00000002071.1;				IPR033023;IPR036410;	
A0A8C9BI61	A0A8C9BI61_PHOSS	WHRN	Whirlin	Phocoena sinus (Vaquita)	919	unreviewed	1.0						ENSPSNT00000011957.1;				IPR001478;IPR036034;IPR033028;	
A0A8C9BIU0	A0A8C9BIU0_PHOSS	GRXCR1	Glutaredoxin and cysteine rich domain containing 1	Phocoena sinus (Vaquita)	290	unreviewed	1.0						ENSPSNT00000004896.1;				IPR002109;IPR042797;IPR036249;	
A0A8C9BIZ3	A0A8C9BIZ3_PHOSS	WHRN	Whirlin	Phocoena sinus (Vaquita)	698	unreviewed	1.0						ENSPSNT00000012032.1;				IPR001478;IPR036034;IPR033028;	
A0A8C9BMJ3	A0A8C9BMJ3_PHOSS	OTOGL	Otogelin like	Phocoena sinus (Vaquita)	2307	unreviewed	1.0						ENSPSNT00000012394.1;				IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A8C9BPV0	A0A8C9BPV0_PHOSS	USH1C	USH1 protein network component harmonin	Phocoena sinus (Vaquita)	551	unreviewed	1.0						ENSPSNT00000013868.1;				IPR030237;IPR001478;IPR036034;	
A0A8C9BQU9	A0A8C9BQU9_PHOSS	OTOGL	Otogelin like	Phocoena sinus (Vaquita)	2352	unreviewed	1.0						ENSPSNT00000012367.1;				IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A8C9BR23	A0A8C9BR23_PHOSS	DCDC2	Doublecortin domain containing 2	Phocoena sinus (Vaquita)	475	unreviewed	1.0						ENSPSNT00000012484.1;				IPR033036;IPR003533;IPR036572;	
A0A8C9BTH3	A0A8C9BTH3_PHOSS	CLRN3	Clarin 3	Phocoena sinus (Vaquita)	229	unreviewed	1.0						ENSPSNT00000013246.1;				IPR026748;	
A0A8C9BVT5	A0A8C9BVT5_PHOSS	USH1C	USH1 protein network component harmonin	Phocoena sinus (Vaquita)	532	unreviewed	1.0						ENSPSNT00000013883.1;				IPR030237;IPR001478;IPR036034;	
A0A8C9BZP5	A0A8C9BZP5_PHOSS	WHRN	Whirlin	Phocoena sinus (Vaquita)	908	unreviewed	1.0						ENSPSNT00000011979.1;				IPR001478;IPR036034;IPR033028;	
A0A8C9C8J2	A0A8C9C8J2_PHOSS		Uncharacterized protein	Phocoena sinus (Vaquita)	715	unreviewed	1.0						ENSPSNT00000019459.1;				IPR035963;IPR019748;IPR035487;IPR000857;IPR038185;IPR011993;IPR036028;IPR001452;	
A0A8C9CFS8	A0A8C9CFS8_PHOSS	CLRN1	Clarin 1	Phocoena sinus (Vaquita)	230	unreviewed	1.0						ENSPSNT00000023762.1;				IPR026748;	
A0A8C9CLL0	A0A8C9CLL0_PHOSS	CLRN2	Clarin 2	Phocoena sinus (Vaquita)	232	unreviewed	1.0						ENSPSNT00000026204.1;				IPR026748;	
A0A8C9CSB6	A0A8C9CSB6_PHOSS		Uncharacterized protein	Phocoena sinus (Vaquita)	633	unreviewed	1.0						ENSPSNT00000029826.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C9E1D3	A0A8C9E1D3_PHOSS	WHRN	Whirlin	Phocoena sinus (Vaquita)	877	unreviewed	1.0						ENSPSNT00000011996.1;				IPR001478;IPR036034;IPR033028;	
A0A8C9E4J9	A0A8C9E4J9_PHOSS		Uncharacterized protein	Phocoena sinus (Vaquita)	793	unreviewed	1.0						ENSPSNT00000019403.1;				IPR019749;IPR035963;IPR019748;IPR000299;IPR035487;IPR000857;IPR038185;IPR011993;IPR036028;IPR001452;	
A0A8C9E865	A0A8C9E865_PHOSS		Uncharacterized protein	Phocoena sinus (Vaquita)	415	unreviewed	1.0						ENSPSNT00000029924.1;				IPR030718;	
A0A8C9E8M7	A0A8C9E8M7_PHOSS	TECTA	Tectorin alpha	Phocoena sinus (Vaquita)	2155	unreviewed	1.0						ENSPSNT00000030990.1;				IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A8C9EDW2	A0A8C9EDW2_PHOSS	CLIC5	Chloride intracellular channel 5	Phocoena sinus (Vaquita)	202	unreviewed	1.0						ENSPSNT00000034409.1;				IPR002946;IPR030264;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C9EEA9	A0A8C9EEA9_PHOSS	CLIC5	Chloride intracellular channel 5	Phocoena sinus (Vaquita)	220	unreviewed	1.0						ENSPSNT00000034420.1;				IPR002946;IPR030264;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C9EF43	A0A8C9EF43_PHOSS	SLC26A5	Solute carrier family 26 member 5	Phocoena sinus (Vaquita)	465	unreviewed	1.0						ENSPSNT00000034922.1;				IPR030282;IPR018045;IPR011547;IPR001902;	
A0A8C9EFE6	A0A8C9EFE6_PHOSS	SLC26A5	Solute carrier family 26 member 5	Phocoena sinus (Vaquita)	434	unreviewed	1.0						ENSPSNT00000034919.1;				IPR030282;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8C9EFT0	A0A8C9EFT0_PHOSS	SLC26A5	Solute carrier family 26 member 5	Phocoena sinus (Vaquita)	439	unreviewed	1.0						ENSPSNT00000034923.1;				IPR030282;IPR018045;IPR011547;IPR001902;	
D5JAI7	D5JAI7_TURTR	SLC26A5	Prestin	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	55	unreviewed	1.0					GU219844;					IPR030282;IPR011547;IPR001902;	
D5JAI8	D5JAI8_TURTR	SLC26A5	Prestin	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	49	unreviewed	1.0					GU219844;					IPR030282;IPR011547;IPR001902;	
L0BW67	L0BW67_TURTR	CDH23	Cadherin-related 23	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	43	unreviewed	1.0					JX856368;					IPR002126;IPR015919;IPR033030;	
M9NCM1	M9NCM1_MEGNO	Tecta	Alpha-tectorin	Megaptera novaeangliae (Humpback whale) (Balaena novaeangliae)	135	unreviewed	1.0					JF827794;					IPR033026;IPR042235;IPR001507;	
M9NCP2	M9NCP2_ORCOR	Tecta	Alpha-tectorin	Orcinus orca (Killer whale) (Delphinus orca)	151	unreviewed	1.0					JF811723;					IPR033026;IPR001846;	
M9NCY8	M9NCY8_ZIPCA	Tecta	Alpha-tectorin	Ziphius cavirostris (Cuvier's beaked whale) (Goose-beaked whale)	171	unreviewed	1.0					JF827785;					IPR033026;IPR014853;IPR001846;	
M9NCZ2	M9NCZ2_ORCOR	Tecta	Alpha-tectorin	Orcinus orca (Killer whale) (Delphinus orca)	135	unreviewed	1.0					JF827795;					IPR033026;IPR042235;IPR001507;	
M9ND10	M9ND10_ZIPCA	Tecta	Alpha-tectorin	Ziphius cavirostris (Cuvier's beaked whale) (Goose-beaked whale)	151	unreviewed	1.0					JF811719;					IPR033026;IPR001846;	
M9ND12	M9ND12_MEGNO	Tecta	Alpha-tectorin	Megaptera novaeangliae (Humpback whale) (Balaena novaeangliae)	151	unreviewed	1.0					JF811724;					IPR033026;IPR001846;	
